a_frac,b_frac,c_frac,time
0.6556,0.3376,0.0068,85.32000000000674
0.6564,0.3368,0.0068,85.33000000000675
0.6568,0.3364,0.0068,85.34000000000675
0.6568,0.336,0.0072,85.35000000000676
0.6568,0.336,0.0072,85.36000000000676
0.6572,0.3356,0.0072,85.37000000000677
0.6576,0.3352,0.0072,85.38000000000677
0.6576,0.3352,0.0072,85.39000000000678
0.6588,0.334,0.0072,85.40000000000678
0.6596,0.3332,0.0072,85.41000000000679
0.66,0.3328,0.0072,85.4200000000068
0.6608,0.332,0.0072,85.4300000000068
0.6616,0.3312,0.0072,85.4400000000068
0.662,0.3308,0.0072,85.45000000000681
0.6624,0.3304,0.0072,85.46000000000681
0.6624,0.3304,0.0072,85.47000000000682
0.6628,0.33,0.0072,85.48000000000683
0.6628,0.33,0.0072,85.49000000000683
0.664,0.3288,0.0072,85.50000000000684
0.664,0.3288,0.0072,85.51000000000684
0.6652,0.3276,0.0072,85.52000000000685
0.6656,0.3272,0.0072,85.53000000000685
0.6664,0.3264,0.0072,85.54000000000686
0.6664,0.3264,0.0072,85.55000000000686
0.6664,0.3264,0.0072,85.56000000000687
0.6672,0.3256,0.0072,85.57000000000687
0.6672,0.3256,0.0072,85.58000000000688
0.6672,0.3256,0.0072,85.59000000000688
0.6672,0.3256,0.0072,85.60000000000689
0.6684,0.3244,0.0072,85.61000000000689
0.6692,0.3236,0.0072,85.6200000000069
0.67,0.3228,0.0072,85.6300000000069
0.67,0.3228,0.0072,85.6400000000069
0.6712,0.3216,0.0072,85.65000000000691
0.672,0.3204,0.0076,85.66000000000692
0.6724,0.32,0.0076,85.67000000000692
0.6732,0.32,0.0068,85.68000000000693
0.6748,0.3184,0.0068,85.69000000000693
0.6756,0.3176,0.0068,85.70000000000694
0.6768,0.3164,0.0068,85.71000000000694
0.6776,0.3156,0.0068,85.72000000000695
0.678,0.3152,0.0068,85.73000000000695
0.6788,0.3144,0.0068,85.74000000000696
0.68,0.3132,0.0068,85.75000000000696
0.68,0.3132,0.0068,85.76000000000697
0.68,0.3132,0.0068,85.77000000000697
0.6804,0.3128,0.0068,85.78000000000698
0.6812,0.312,0.0068,85.79000000000698
0.6812,0.312,0.0068,85.80000000000699
0.6824,0.3108,0.0068,85.810000000007
0.6828,0.3104,0.0068,85.820000000007
0.6832,0.31,0.0068,85.830000000007
0.684,0.3092,0.0068,85.84000000000701
0.6848,0.3084,0.0068,85.85000000000701
0.6856,0.3076,0.0068,85.86000000000702
0.6856,0.3076,0.0068,85.87000000000702
0.686,0.3072,0.0068,85.88000000000703
0.686,0.3072,0.0068,85.89000000000703
0.6864,0.3068,0.0068,85.90000000000704
0.6872,0.306,0.0068,85.91000000000705
0.6876,0.3056,0.0068,85.92000000000705
0.688,0.3052,0.0068,85.93000000000706
0.688,0.3052,0.0068,85.94000000000706
0.6884,0.3048,0.0068,85.95000000000707
0.6884,0.3048,0.0068,85.96000000000707
0.6896,0.3036,0.0068,85.97000000000708
0.6904,0.3028,0.0068,85.98000000000708
0.6912,0.302,0.0068,85.99000000000709
0.6916,0.3016,0.0068,86.00000000000709
0.692,0.3012,0.0068,86.0100000000071
0.692,0.3012,0.0068,86.0200000000071
0.6924,0.3008,0.0068,86.0300000000071
0.6924,0.3008,0.0068,86.04000000000711
0.6928,0.3004,0.0068,86.05000000000712
0.6928,0.3004,0.0068,86.06000000000712
0.6936,0.2996,0.0068,86.07000000000713
0.694,0.2992,0.0068,86.08000000000713
0.6944,0.2988,0.0068,86.09000000000714
0.6956,0.2976,0.0068,86.10000000000714
0.696,0.2972,0.0068,86.11000000000715
0.6968,0.2964,0.0068,86.12000000000715
0.6976,0.2956,0.0068,86.13000000000716
0.698,0.2952,0.0068,86.14000000000716
0.6984,0.2948,0.0068,86.15000000000717
0.6988,0.2944,0.0068,86.16000000000717
0.6988,0.2944,0.0068,86.17000000000718
0.7,0.2932,0.0068,86.18000000000718
0.7004,0.2928,0.0068,86.19000000000719
0.7004,0.2928,0.0068,86.2000000000072
0.7012,0.292,0.0068,86.2100000000072
0.7012,0.292,0.0068,86.2200000000072
0.7012,0.292,0.0068,86.23000000000721
0.702,0.2912,0.0068,86.24000000000721
0.7036,0.2896,0.0068,86.25000000000722
0.704,0.2892,0.0068,86.26000000000722
0.704,0.2892,0.0068,86.27000000000723
0.704,0.2888,0.0072,86.28000000000723
0.7044,0.2884,0.0072,86.29000000000724
0.7052,0.2876,0.0072,86.30000000000724
0.7064,0.2864,0.0072,86.31000000000725
0.7064,0.2864,0.0072,86.32000000000725
0.7064,0.2864,0.0072,86.33000000000726
0.7068,0.286,0.0072,86.34000000000727
0.7068,0.286,0.0072,86.35000000000727
0.7076,0.2852,0.0072,86.36000000000728
0.7084,0.2844,0.0072,86.37000000000728
0.7084,0.2844,0.0072,86.38000000000729
0.7088,0.284,0.0072,86.39000000000729
0.7092,0.2836,0.0072,86.4000000000073
0.71,0.2828,0.0072,86.4100000000073
0.71,0.2828,0.0072,86.4200000000073
0.7108,0.282,0.0072,86.43000000000731
0.7112,0.2816,0.0072,86.44000000000732
0.7116,0.2812,0.0072,86.45000000000732
0.7116,0.2812,0.0072,86.46000000000733
0.7132,0.2796,0.0072,86.47000000000733
0.7144,0.2784,0.0072,86.48000000000734
0.7148,0.278,0.0072,86.49000000000734
0.7156,0.2772,0.0072,86.50000000000735
0.7164,0.2764,0.0072,86.51000000000735
0.7164,0.2764,0.0072,86.52000000000736
0.7168,0.276,0.0072,86.53000000000736
0.7164,0.276,0.0076,86.54000000000737
0.7172,0.2752,0.0076,86.55000000000737
0.718,0.2744,0.0076,86.56000000000738
0.7192,0.2732,0.0076,86.57000000000738
0.7192,0.2732,0.0076,86.58000000000739
0.7192,0.2728,0.008,86.5900000000074
0.7204,0.2716,0.008,86.6000000000074
0.7204,0.2716,0.008,86.6100000000074
0.7208,0.2712,0.008,86.62000000000741
0.7208,0.2712,0.008,86.63000000000741
0.7212,0.2708,0.008,86.64000000000742
0.7216,0.2704,0.008,86.65000000000742
0.7224,0.2696,0.008,86.66000000000743
0.7232,0.2688,0.008,86.67000000000743
0.7236,0.2684,0.008,86.68000000000744
0.7244,0.2676,0.008,86.69000000000744
0.7248,0.2672,0.008,86.70000000000745
0.7264,0.2656,0.008,86.71000000000745
0.7268,0.2652,0.008,86.72000000000746
0.7268,0.2652,0.008,86.73000000000746
0.7268,0.2648,0.0084,86.74000000000747
0.728,0.2636,0.0084,86.75000000000747
0.728,0.2636,0.0084,86.76000000000748
0.7284,0.2632,0.0084,86.77000000000749
0.7288,0.2628,0.0084,86.78000000000749
0.7296,0.262,0.0084,86.7900000000075
0.73,0.2616,0.0084,86.8000000000075
0.7304,0.2612,0.0084,86.8100000000075
0.7304,0.2612,0.0084,86.82000000000751
0.7304,0.2612,0.0084,86.83000000000752
0.7308,0.2608,0.0084,86.84000000000752
0.7312,0.2608,0.008,86.85000000000753
0.7316,0.2604,0.008,86.86000000000753
0.7316,0.2604,0.008,86.87000000000754
0.7316,0.2604,0.008,86.88000000000754
0.7316,0.2604,0.008,86.89000000000755
0.7328,0.2592,0.008,86.90000000000755
0.7328,0.2588,0.0084,86.91000000000756
0.7336,0.258,0.0084,86.92000000000756
0.734,0.2576,0.0084,86.93000000000757
0.7352,0.2564,0.0084,86.94000000000757
0.736,0.2556,0.0084,86.95000000000758
0.736,0.2556,0.0084,86.96000000000758
0.7372,0.2544,0.0084,86.97000000000759
0.7372,0.2544,0.0084,86.98000000000759
0.7376,0.254,0.0084,86.9900000000076
0.738,0.2536,0.0084,87.0000000000076
0.7388,0.2528,0.0084,87.01000000000761
0.7396,0.252,0.0084,87.02000000000761
0.7408,0.2508,0.0084,87.03000000000762
0.7412,0.2504,0.0084,87.04000000000762
0.742,0.2496,0.0084,87.05000000000763
0.7424,0.2492,0.0084,87.06000000000763
0.7424,0.2492,0.0084,87.07000000000764
0.7424,0.2492,0.0084,87.08000000000764
0.7436,0.2484,0.008,87.09000000000765
0.744,0.248,0.008,87.10000000000765
0.7448,0.2472,0.008,87.11000000000766
0.7448,0.2472,0.008,87.12000000000766
0.7448,0.2472,0.008,87.13000000000767
0.7452,0.2468,0.008,87.14000000000767
0.7452,0.2468,0.008,87.15000000000768
0.7452,0.2468,0.008,87.16000000000768
0.746,0.246,0.008,87.17000000000769
0.7464,0.2456,0.008,87.1800000000077
0.7468,0.2452,0.008,87.1900000000077
0.7472,0.2448,0.008,87.2000000000077
0.7476,0.2444,0.008,87.21000000000771
0.7484,0.2436,0.008,87.22000000000772
0.7492,0.2428,0.008,87.23000000000772
0.7492,0.2428,0.008,87.24000000000773
0.75,0.242,0.008,87.25000000000773
0.75,0.242,0.008,87.26000000000774
0.75,0.242,0.008,87.27000000000774
0.7508,0.2412,0.008,87.28000000000775
0.7516,0.2404,0.008,87.29000000000775
0.7516,0.2404,0.008,87.30000000000776
0.7524,0.2396,0.008,87.31000000000776
0.7528,0.2392,0.008,87.32000000000777
0.7536,0.2384,0.008,87.33000000000777
0.754,0.238,0.008,87.34000000000778
0.7548,0.2372,0.008,87.35000000000778
0.7552,0.2368,0.008,87.36000000000779
0.7572,0.2348,0.008,87.37000000000779
0.7572,0.2348,0.008,87.3800000000078
0.7576,0.2344,0.008,87.3900000000078
0.7576,0.2344,0.008,87.40000000000781
0.758,0.234,0.008,87.41000000000781
0.7588,0.2332,0.008,87.42000000000782
0.7604,0.2316,0.008,87.43000000000782
0.7604,0.2316,0.008,87.44000000000783
0.7612,0.2308,0.008,87.45000000000783
0.7616,0.2304,0.008,87.46000000000784
0.7624,0.2296,0.008,87.47000000000784
0.7628,0.2292,0.008,87.48000000000785
0.7628,0.2292,0.008,87.49000000000785
0.7628,0.2292,0.008,87.50000000000786
0.7632,0.2288,0.008,87.51000000000786
0.7636,0.2284,0.008,87.52000000000787
0.7636,0.2284,0.008,87.53000000000787
0.764,0.228,0.008,87.54000000000788
0.764,0.2276,0.0084,87.55000000000788
0.7648,0.2268,0.0084,87.56000000000789
0.7652,0.2264,0.0084,87.5700000000079
0.7652,0.2264,0.0084,87.5800000000079
0.7664,0.2252,0.0084,87.5900000000079
0.7664,0.2252,0.0084,87.60000000000791
0.7672,0.2244,0.0084,87.61000000000791
0.7676,0.224,0.0084,87.62000000000792
0.768,0.2236,0.0084,87.63000000000793
0.768,0.2236,0.0084,87.64000000000793
0.7688,0.2228,0.0084,87.65000000000794
0.7688,0.2228,0.0084,87.66000000000794
0.7696,0.222,0.0084,87.67000000000795
0.7696,0.222,0.0084,87.68000000000795
0.77,0.2216,0.0084,87.69000000000796
0.77,0.2216,0.0084,87.70000000000796
0.7704,0.2212,0.0084,87.71000000000797
0.7712,0.2204,0.0084,87.72000000000797
0.7716,0.22,0.0084,87.73000000000798
0.7716,0.22,0.0084,87.74000000000798
0.7716,0.2196,0.0088,87.75000000000799
0.7728,0.2184,0.0088,87.76000000000799
0.7736,0.2176,0.0088,87.770000000008
0.774,0.2172,0.0088,87.780000000008
0.774,0.2172,0.0088,87.790000000008
0.7744,0.2168,0.0088,87.80000000000801
0.7752,0.216,0.0088,87.81000000000802
0.7756,0.2156,0.0088,87.82000000000802
0.776,0.2152,0.0088,87.83000000000803
0.7764,0.2148,0.0088,87.84000000000803
0.7768,0.2144,0.0088,87.85000000000804
0.7768,0.2144,0.0088,87.86000000000804
0.7772,0.214,0.0088,87.87000000000805
0.7776,0.2132,0.0092,87.88000000000805
0.778,0.2128,0.0092,87.89000000000806
0.778,0.2128,0.0092,87.90000000000806
0.7788,0.2116,0.0096,87.91000000000807
0.7788,0.2116,0.0096,87.92000000000807
0.7788,0.2116,0.0096,87.93000000000808
0.7788,0.2116,0.0096,87.94000000000808
0.78,0.2104,0.0096,87.95000000000809
0.78,0.2104,0.0096,87.9600000000081
0.7804,0.21,0.0096,87.9700000000081
0.7808,0.2096,0.0096,87.9800000000081
0.782,0.2084,0.0096,87.99000000000811
0.7824,0.208,0.0096,88.00000000000811
0.7828,0.2076,0.0096,88.01000000000812
0.7832,0.2072,0.0096,88.02000000000812
0.784,0.2064,0.0096,88.03000000000813
0.784,0.2064,0.0096,88.04000000000813
0.7836,0.2064,0.01,88.05000000000814
0.784,0.206,0.01,88.06000000000815
0.7848,0.2052,0.01,88.07000000000815
0.7852,0.2048,0.01,88.08000000000816
0.7852,0.2048,0.01,88.09000000000816
0.7864,0.2036,0.01,88.10000000000817
0.7868,0.2032,0.01,88.11000000000817
0.7872,0.2028,0.01,88.12000000000818
0.788,0.202,0.01,88.13000000000818
0.788,0.202,0.01,88.14000000000819
0.7884,0.2016,0.01,88.15000000000819
0.7892,0.2008,0.01,88.1600000000082
0.7892,0.2008,0.01,88.1700000000082
0.7892,0.2008,0.01,88.1800000000082
0.7896,0.2004,0.01,88.19000000000821
0.79,0.2,0.01,88.20000000000822
0.7908,0.1992,0.01,88.21000000000822
0.792,0.1976,0.0104,88.22000000000823
0.7924,0.1972,0.0104,88.23000000000823
0.7924,0.1972,0.0104,88.24000000000824
0.7924,0.1972,0.0104,88.25000000000824
0.7924,0.1972,0.0104,88.26000000000825
0.7928,0.1964,0.0108,88.27000000000825
0.7932,0.196,0.0108,88.28000000000826
0.794,0.1952,0.0108,88.29000000000826
0.794,0.1952,0.0108,88.30000000000827
0.794,0.1952,0.0108,88.31000000000827
0.7948,0.1944,0.0108,88.32000000000828
0.7952,0.194,0.0108,88.33000000000828
0.7952,0.194,0.0108,88.34000000000829
0.7956,0.1936,0.0108,88.3500000000083
0.7952,0.1936,0.0112,88.3600000000083
0.7952,0.1936,0.0112,88.3700000000083
0.7952,0.1936,0.0112,88.38000000000831
0.7968,0.192,0.0112,88.39000000000831
0.7968,0.192,0.0112,88.40000000000832
0.7972,0.1916,0.0112,88.41000000000832
0.7976,0.1912,0.0112,88.42000000000833
0.798,0.1908,0.0112,88.43000000000833
0.798,0.1908,0.0112,88.44000000000834
0.7988,0.19,0.0112,88.45000000000834
0.7992,0.1896,0.0112,88.46000000000835
0.8,0.1888,0.0112,88.47000000000835
0.8004,0.1884,0.0112,88.48000000000836
0.8016,0.1872,0.0112,88.49000000000837
0.8024,0.1864,0.0112,88.50000000000837
0.8028,0.186,0.0112,88.51000000000838
0.8032,0.1856,0.0112,88.52000000000838
0.804,0.1848,0.0112,88.53000000000839
0.804,0.1848,0.0112,88.54000000000839
0.804,0.1848,0.0112,88.5500000000084
0.8044,0.1844,0.0112,88.5600000000084
0.8044,0.1844,0.0112,88.5700000000084
0.8044,0.1844,0.0112,88.58000000000841
0.8048,0.184,0.0112,88.59000000000842
0.8052,0.1836,0.0112,88.60000000000842
0.806,0.1828,0.0112,88.61000000000843
0.806,0.1828,0.0112,88.62000000000843
0.8068,0.182,0.0112,88.63000000000844
0.8068,0.182,0.0112,88.64000000000844
0.8072,0.1816,0.0112,88.65000000000845
0.8072,0.1816,0.0112,88.66000000000845
0.8076,0.1812,0.0112,88.67000000000846
0.8084,0.1804,0.0112,88.68000000000846
0.8084,0.1804,0.0112,88.69000000000847
0.8092,0.1796,0.0112,88.70000000000847
0.8096,0.1792,0.0112,88.71000000000848
0.8096,0.1792,0.0112,88.72000000000848
0.8104,0.1784,0.0112,88.73000000000849
0.8104,0.1784,0.0112,88.7400000000085
0.8104,0.1784,0.0112,88.7500000000085
0.8104,0.1784,0.0112,88.7600000000085
0.8108,0.178,0.0112,88.77000000000851
0.8108,0.178,0.0112,88.78000000000851
0.8108,0.1776,0.0116,88.79000000000852
0.8116,0.1768,0.0116,88.80000000000852
0.812,0.1764,0.0116,88.81000000000853
0.8124,0.176,0.0116,88.82000000000853
0.8128,0.1756,0.0116,88.83000000000854
0.8128,0.1756,0.0116,88.84000000000854
0.8128,0.1756,0.0116,88.85000000000855
0.8136,0.1748,0.0116,88.86000000000855
0.8136,0.1748,0.0116,88.87000000000856
0.814,0.1744,0.0116,88.88000000000856
0.8152,0.1732,0.0116,88.89000000000857
0.8156,0.1728,0.0116,88.90000000000857
0.8164,0.172,0.0116,88.91000000000858
0.8164,0.172,0.0116,88.92000000000859
0.816,0.172,0.012,88.93000000000859
0.8168,0.1712,0.012,88.9400000000086
0.8184,0.1696,0.012,88.9500000000086
0.818,0.1696,0.0124,88.9600000000086
0.8184,0.1692,0.0124,88.97000000000861
0.8188,0.1688,0.0124,88.98000000000862
0.82,0.1676,0.0124,88.99000000000862
0.8204,0.1672,0.0124,89.00000000000863
0.8204,0.1668,0.0128,89.01000000000863
0.8208,0.1664,0.0128,89.02000000000864
0.8204,0.1664,0.0132,89.03000000000864
0.8212,0.1656,0.0132,89.04000000000865
0.8216,0.1652,0.0132,89.05000000000865
0.8216,0.1652,0.0132,89.06000000000866
0.8216,0.1652,0.0132,89.07000000000866
0.822,0.1648,0.0132,89.08000000000867
0.8224,0.1644,0.0132,89.09000000000867
0.8224,0.1644,0.0132,89.10000000000868
0.8232,0.1636,0.0132,89.11000000000868
0.8232,0.1636,0.0132,89.12000000000869
0.8232,0.1636,0.0132,89.13000000000869
0.8232,0.1636,0.0132,89.1400000000087
0.8236,0.1632,0.0132,89.1500000000087
0.8232,0.1632,0.0136,89.16000000000871
0.8236,0.1628,0.0136,89.17000000000871
0.824,0.1624,0.0136,89.18000000000872
0.8248,0.1616,0.0136,89.19000000000872
0.8248,0.1616,0.0136,89.20000000000873
0.8248,0.1616,0.0136,89.21000000000873
0.8248,0.1616,0.0136,89.22000000000874
0.8252,0.1612,0.0136,89.23000000000874
0.826,0.1604,0.0136,89.24000000000875
0.826,0.1604,0.0136,89.25000000000875
0.8268,0.1596,0.0136,89.26000000000876
0.8272,0.1592,0.0136,89.27000000000876
0.8272,0.1592,0.0136,89.28000000000877
0.8276,0.1588,0.0136,89.29000000000877
0.8284,0.158,0.0136,89.30000000000878
0.8292,0.1572,0.0136,89.31000000000878
0.8292,0.1572,0.0136,89.32000000000879
0.8292,0.1572,0.0136,89.3300000000088
0.8292,0.1572,0.0136,89.3400000000088
0.8296,0.1568,0.0136,89.3500000000088
0.8292,0.1568,0.014,89.36000000000881
0.8296,0.1564,0.014,89.37000000000882
0.8308,0.1552,0.014,89.38000000000882
0.8308,0.1552,0.014,89.39000000000883
0.8324,0.1536,0.014,89.40000000000883
0.8328,0.1532,0.014,89.41000000000884
0.8328,0.1532,0.014,89.42000000000884
0.834,0.152,0.014,89.43000000000885
0.8344,0.1516,0.014,89.44000000000885
0.8356,0.1504,0.014,89.45000000000886
0.836,0.15,0.014,89.46000000000886
0.8364,0.1496,0.014,89.47000000000887
0.8364,0.1496,0.014,89.48000000000887
0.8364,0.1496,0.014,89.49000000000888
0.8364,0.1496,0.014,89.50000000000888
0.8364,0.1496,0.014,89.51000000000889
0.8368,0.1492,0.014,89.52000000000889
0.8372,0.1488,0.014,89.5300000000089
0.8372,0.1488,0.014,89.5400000000089
0.8376,0.1484,0.014,89.55000000000891
0.8376,0.1484,0.014,89.56000000000891
0.8384,0.1476,0.014,89.57000000000892
0.8384,0.1476,0.014,89.58000000000892
0.8388,0.1472,0.014,89.59000000000893
0.8388,0.1472,0.014,89.60000000000893
0.8392,0.1468,0.014,89.61000000000894
0.8396,0.1464,0.014,89.62000000000894
0.8396,0.1464,0.014,89.63000000000895
0.84,0.146,0.014,89.64000000000895
0.8404,0.1456,0.014,89.65000000000896
0.8404,0.1456,0.014,89.66000000000896
0.8408,0.1452,0.014,89.67000000000897
0.8412,0.1448,0.014,89.68000000000897
0.8416,0.1444,0.014,89.69000000000898
0.8416,0.1444,0.014,89.70000000000898
0.842,0.144,0.014,89.71000000000899
0.8424,0.1436,0.014,89.720000000009
0.8428,0.1432,0.014,89.730000000009
0.8432,0.1428,0.014,89.740000000009
0.8432,0.1424,0.0144,89.75000000000901
0.8432,0.1424,0.0144,89.76000000000901
0.8436,0.142,0.0144,89.77000000000902
0.8436,0.142,0.0144,89.78000000000903
0.8436,0.142,0.0144,89.79000000000903
0.844,0.1416,0.0144,89.80000000000904
0.8444,0.1412,0.0144,89.81000000000904
0.8444,0.1412,0.0144,89.82000000000905
0.8448,0.1408,0.0144,89.83000000000905
0.8452,0.1404,0.0144,89.84000000000906
0.8452,0.14,0.0148,89.85000000000906
0.846,0.1392,0.0148,89.86000000000907
0.8464,0.1388,0.0148,89.87000000000907
0.8468,0.1384,0.0148,89.88000000000908
0.8464,0.1384,0.0152,89.89000000000908
0.8464,0.1384,0.0152,89.90000000000909
0.8476,0.1372,0.0152,89.91000000000909
0.848,0.1368,0.0152,89.9200000000091
0.8476,0.1368,0.0156,89.9300000000091
0.8484,0.136,0.0156,89.9400000000091
0.8488,0.1356,0.0156,89.95000000000911
0.8488,0.1356,0.0156,89.96000000000912
0.8496,0.1348,0.0156,89.97000000000912
0.8504,0.1336,0.016,89.98000000000913
0.8504,0.1336,0.016,89.99000000000913
0.8512,0.1328,0.016,90.00000000000914
0.8512,0.1328,0.016,90.01000000000914
0.8512,0.1324,0.0164,90.02000000000915
0.8512,0.1324,0.0164,90.03000000000915
0.8516,0.132,0.0164,90.04000000000916
0.8516,0.1316,0.0168,90.05000000000916
0.8524,0.1308,0.0168,90.06000000000917
0.8528,0.1304,0.0168,90.07000000000917
0.8528,0.1304,0.0168,90.08000000000918
0.8528,0.1304,0.0168,90.09000000000918
0.8536,0.1296,0.0168,90.10000000000919
0.8536,0.1296,0.0168,90.1100000000092
0.854,0.1292,0.0168,90.1200000000092
0.8544,0.1288,0.0168,90.1300000000092
0.8544,0.1288,0.0168,90.14000000000921
0.854,0.1288,0.0172,90.15000000000921
0.8552,0.1276,0.0172,90.16000000000922
0.856,0.1268,0.0172,90.17000000000922
0.856,0.1268,0.0172,90.18000000000923
0.8564,0.1264,0.0172,90.19000000000923
0.8572,0.1256,0.0172,90.20000000000924
0.8572,0.1256,0.0172,90.21000000000925
0.8576,0.1252,0.0172,90.22000000000925
0.8576,0.1252,0.0172,90.23000000000926
0.8576,0.1252,0.0172,90.24000000000926
0.8576,0.1252,0.0172,90.25000000000927
0.858,0.1248,0.0172,90.26000000000927
0.858,0.1248,0.0172,90.27000000000928
0.858,0.1248,0.0172,90.28000000000928
0.858,0.1248,0.0172,90.29000000000929
0.858,0.1248,0.0172,90.30000000000929
0.8584,0.1244,0.0172,90.3100000000093
0.8588,0.124,0.0172,90.3200000000093
0.8592,0.1236,0.0172,90.3300000000093
0.8592,0.1232,0.0176,90.34000000000931
0.8596,0.1228,0.0176,90.35000000000932
0.86,0.1224,0.0176,90.36000000000932
0.86,0.122,0.018,90.37000000000933
0.8604,0.1216,0.018,90.38000000000933
0.8604,0.1216,0.018,90.39000000000934
0.8604,0.1216,0.018,90.40000000000934
0.8612,0.1208,0.018,90.41000000000935
0.8612,0.1208,0.018,90.42000000000935
0.862,0.12,0.018,90.43000000000936
0.862,0.1196,0.0184,90.44000000000936
0.862,0.1196,0.0184,90.45000000000937
0.8624,0.1192,0.0184,90.46000000000937
0.862,0.1192,0.0188,90.47000000000938
0.8624,0.1188,0.0188,90.48000000000938
0.8624,0.1188,0.0188,90.49000000000939
0.8628,0.1184,0.0188,90.5000000000094
0.8636,0.1176,0.0188,90.5100000000094
0.8636,0.1176,0.0188,90.5200000000094
0.864,0.1172,0.0188,90.53000000000941
0.8644,0.1168,0.0188,90.54000000000941
0.8644,0.1168,0.0188,90.55000000000942
0.8644,0.1168,0.0188,90.56000000000942
0.8644,0.1168,0.0188,90.57000000000943
0.8648,0.1164,0.0188,90.58000000000943
0.8652,0.116,0.0188,90.59000000000944
0.8664,0.1148,0.0188,90.60000000000944
0.8664,0.1148,0.0188,90.61000000000945
0.8668,0.1144,0.0188,90.62000000000945
0.8668,0.1144,0.0188,90.63000000000946
0.8672,0.114,0.0188,90.64000000000946
0.8676,0.1136,0.0188,90.65000000000947
0.868,0.1132,0.0188,90.66000000000948
0.868,0.1132,0.0188,90.67000000000948
0.868,0.1128,0.0192,90.68000000000949
0.868,0.1128,0.0192,90.69000000000949
0.868,0.1128,0.0192,90.7000000000095
0.868,0.1128,0.0192,90.7100000000095
0.8688,0.112,0.0192,90.7200000000095
0.8692,0.1116,0.0192,90.73000000000951
0.8692,0.1116,0.0192,90.74000000000952
0.8692,0.1116,0.0192,90.75000000000952
0.8696,0.1112,0.0192,90.76000000000953
0.8704,0.1104,0.0192,90.77000000000953
0.8716,0.1092,0.0192,90.78000000000954
0.8716,0.1092,0.0192,90.79000000000954
0.8724,0.1084,0.0192,90.80000000000955
0.8724,0.1084,0.0192,90.81000000000955
0.8728,0.108,0.0192,90.82000000000956
0.8732,0.1076,0.0192,90.83000000000956
0.874,0.1068,0.0192,90.84000000000957
0.8744,0.1064,0.0192,90.85000000000957
0.8748,0.106,0.0192,90.86000000000958
0.876,0.1048,0.0192,90.87000000000958
0.876,0.1048,0.0192,90.88000000000959
0.876,0.1048,0.0192,90.8900000000096
0.8772,0.1036,0.0192,90.9000000000096
0.8772,0.1036,0.0192,90.9100000000096
0.8772,0.1036,0.0192,90.92000000000961
0.878,0.1028,0.0192,90.93000000000961
0.878,0.1028,0.0192,90.94000000000962
0.8784,0.1024,0.0192,90.95000000000962
0.8788,0.102,0.0192,90.96000000000963
0.8788,0.102,0.0192,90.97000000000963
0.8788,0.102,0.0192,90.98000000000964
0.8788,0.102,0.0192,90.99000000000964
0.8788,0.102,0.0192,91.00000000000965
0.8788,0.102,0.0192,91.01000000000965
0.88,0.1008,0.0192,91.02000000000966
0.88,0.1008,0.0192,91.03000000000966
0.88,0.1008,0.0192,91.04000000000967
0.88,0.1008,0.0192,91.05000000000967
0.88,0.1008,0.0192,91.06000000000968
0.88,0.1008,0.0192,91.07000000000968
0.88,0.1008,0.0192,91.08000000000969
0.8804,0.1004,0.0192,91.0900000000097
0.8808,0.1,0.0192,91.1000000000097
0.8808,0.1,0.0192,91.1100000000097
0.8808,0.1,0.0192,91.12000000000971
0.8812,0.0996,0.0192,91.13000000000972
0.8812,0.0996,0.0192,91.14000000000972
0.8812,0.0996,0.0192,91.15000000000973
0.8824,0.0984,0.0192,91.16000000000973
0.8824,0.0984,0.0192,91.17000000000974
0.8832,0.0976,0.0192,91.18000000000974
0.8832,0.0972,0.0196,91.19000000000975
0.8832,0.0972,0.0196,91.20000000000975
0.8832,0.0972,0.0196,91.21000000000976
0.884,0.0964,0.0196,91.22000000000976
0.8844,0.096,0.0196,91.23000000000977
0.8844,0.096,0.0196,91.24000000000977
0.8848,0.0956,0.0196,91.25000000000978
0.8848,0.0956,0.0196,91.26000000000978
0.8852,0.0948,0.02,91.27000000000979
0.8852,0.0948,0.02,91.28000000000979
0.8852,0.0948,0.02,91.2900000000098
0.8852,0.0948,0.02,91.3000000000098
0.8856,0.0944,0.02,91.31000000000981
0.8864,0.0936,0.02,91.32000000000981
0.8868,0.0932,0.02,91.33000000000982
0.8868,0.0932,0.02,91.34000000000982
0.8868,0.0932,0.02,91.35000000000983
0.8868,0.0932,0.02,91.36000000000983
0.8872,0.0928,0.02,91.37000000000984
0.8872,0.0924,0.0204,91.38000000000984
0.888,0.0916,0.0204,91.39000000000985
0.888,0.0916,0.0204,91.40000000000985
0.8884,0.0912,0.0204,91.41000000000986
0.8884,0.0912,0.0204,91.42000000000986
0.8884,0.0904,0.0212,91.43000000000987
0.8884,0.0904,0.0212,91.44000000000987
0.8884,0.0904,0.0212,91.45000000000988
0.8888,0.09,0.0212,91.46000000000988
0.8892,0.0896,0.0212,91.47000000000989
0.8896,0.0892,0.0212,91.4800000000099
0.8896,0.0892,0.0212,91.4900000000099
0.89,0.0888,0.0212,91.5000000000099
0.8904,0.0884,0.0212,91.51000000000991
0.8904,0.088,0.0216,91.52000000000992
0.8908,0.0876,0.0216,91.53000000000992
0.8912,0.0872,0.0216,91.54000000000993
0.8912,0.0872,0.0216,91.55000000000993
